USA,Michael Bay,Action,Armageddon,PG-13,151,6.6,Bruce Willis,Jonathan Hensleigh,1998
USA,Peter Weir,Comedy,The Truman Show,PG,103,8.1,Jim Carrey,Andrew Niccol,1998
UK,Guy Ritchie,Comedy,"Lock, Stock and Two Smoking Barrels",R,107,8.2,Jason Flemyng,Guy Ritchie,1998
USA,Darren Aronofsky,Drama,Pi,R,84,7.5,Sean Gullette,Darren Aronofsky,1998
USA,Bobby Farrelly,Comedy,There's Something About Mary,R,119,7.1,Ben Stiller,Ed Decter,1998
USA,Stephen Norrington,Action,Blade,R,120,7.1,Wesley Snipes,David S. Goyer,1998
USA,Ronny Yu,Comedy,Bride of Chucky,R,89,5.4,Jennifer Tilly,Don Mancini,1998
USA,Nancy Meyers,Adventure,The Parent Trap,PG,128,6.5,Lindsay Lohan,Erich Kästner,1998
USA,Martin Brest,Drama,Meet Joe Black,PG-13,178,7.1,Brad Pitt,Ron Osborn,1998
USA,Griffin Dunne,Comedy,Practical Magic,PG-13,104,6.2,Sandra Bullock,Alice Hoffman,1998
USA,Harold Becker,Action,Mercury Rising,R,111,6.1,Bruce Willis,Ryne Douglas Pearson,1998
USA,Terrence Malick,Drama,The Thin Red Line,R,170,7.6,Jim Caviezel,James Jones,1998
Australia,Alex Proyas,Mystery,Ciudad en tinieblas,R,100,7.7,Rufus Sewell,Alex Proyas,1998
USA,John McNaughton,Crime,Wild Things,R,108,6.5,Kevin Bacon,Stephen Peters,1998
UK,John Frankenheimer,Action,Ronin,R,122,7.3,Robert De Niro,J.D. Zeik,1998
USA,Terry Gilliam,Adventure,Fear and Loathing in Las Vegas,R,118,7.7,Johnny Depp,Hunter S. Thompson,1998
USA,John Madden,Comedy,Shakespeare in Love,R,123,7.2,Gwyneth Paltrow,Marc Norman,1998
USA,Brett Ratner,Action,Rush Hour,PG-13,98,6.9,Jackie Chan,Ross LaManna,1998
USA,Nora Ephron,Comedy,You've Got Mail,PG,119,6.6,Tom Hanks,Miklós László,1998
USA,Frank Coraci,Comedy,The Waterboy,PG-13,90,6.1,Adam Sandler,Tim Herlihy,1998
USA,Mimi Leder,Action,Deep Impact,PG-13,120,6.1,Robert Duvall,Bruce Joel Rubin,1998
USA,Stephen Hopkins,Action,Lost in Space,PG-13,130,5.1,Gary Oldman,Irwin Allen,1998
USA,John Lasseter,Animation,A Bug's Life,G,95,7.2,Kevin Spacey,John Lasseter,1998
USA,Wes Anderson,Comedy,Rushmore,R,93,7.7,Jason Schwartzman,Wes Anderson,1998
USA,Brenda Chapman,Animation,The Prince of Egypt,PG,99,7,Val Kilmer,Philip LaZebnik,1998
USA,Robert Rodriguez,Horror,The Faculty,R,104,6.4,Jordana Brewster,David Wechter,1998
USA,Tony Scott,Action,Enemy of the State,R,132,7.3,Will Smith,David Marconi,1998
USA,Vincent Ward,Drama,What Dreams May Come,PG-13,113,7,Robin Williams,Richard Matheson,1998
USA,Steven Soderbergh,Crime,Out of Sight,R,123,7,George Clooney,Elmore Leonard,1998
USA,John Carpenter,Action,Vampires,R,108,6.1,James Woods,John Steakley,1998
USA,Martin Campbell,Action,The Mask of Zorro,PG-13,136,6.7,Antonio Banderas,Johnston McCulley,1998
USA,Randall Wallace,Action,The Man in the Iron Mask,PG-13,132,6.5,Leonardo DiCaprio,Alexandre Dumas,1998
USA,Andy Tennant,Comedy,Ever After: A Cinderella Story,PG-13,121,7,Drew Barrymore,Susannah Grant,1998
USA,Frank Coraci,Comedy,The Wedding Singer,PG-13,95,6.8,Adam Sandler,Tim Herlihy,1998
USA,Gus Van Sant,Horror,Psycho,R,105,4.6,Vince Vaughn,Robert Bloch,1998
USA,Steve Miner,Horror,Halloween H20: 20 Years Later,R,86,5.7,Jamie Lee Curtis,Debra Hill,1998
USA,Ivan Reitman,Action,Six Days Seven Nights,PG-13,98,5.8,Harrison Ford,Michael Browning,1998
USA,Gregory Hoblit,Action,Fallen,R,124,7,Denzel Washington,Nicholas Kazan,1998
UK,Todd Haynes,Drama,Velvet Goldmine,R,118,7,Ewan McGregor,James Lyons,1998
Australia,David Nutter,Horror,Perturbados,R,84,5.5,James Marsden,Scott Rosenberg,1998
USA,Roland Emmerich,Action,Godzilla,PG-13,139,5.3,Matthew Broderick,Dean Devlin,1998
USA,Gary Ross,Comedy,Pleasantville,PG-13,124,7.5,Tobey Maguire,Gary Ross,1998
USA,Forest Whitaker,Drama,Hope Floats,PG-13,114,5.9,Sandra Bullock,Steven Rogers,1998
UK,Paul W.S. Anderson,Action,Soldier,R,99,6,Kurt Russell,David Webb Peoples,1998
USA,Joe Dante,Action,Small Soldiers,PG-13,108,6.1,Kirsten Dunst,Gavin Scott,1998
USA,John Dahl,Crime,Rounders,R,121,7.4,Matt Damon,David Levien,1998
USA,Harry Elfont,Comedy,Can't Hardly Wait,PG-13,100,6.5,Jennifer Love Hewitt,Deborah Kaplan,1998
USA,Stuart Baird,Action,U.S. Marshals,PG-13,131,6.5,Tommy Lee Jones,Roy Huggins,1998
UK,Christopher Nolan,Crime,Following,R,69,7.6,Jeremy Theobald,Christopher Nolan,1998
UK,Shekhar Kapur,Biography,Elizabeth,R,124,7.5,Cate Blanchett,Michael Hirst,1998
USA,Alfonso Cuarón,Drama,Great Expectations,R,111,6.8,Ethan Hawke,Charles Dickens,1998
USA,Tamra Davis,Comedy,Half Baked,R,82,6.7,Dave Chappelle,Dave Chappelle,1998
USA,Jamie Blanks,Horror,Urban Legend,R,99,5.5,Jared Leto,Silvio Horta,1998
USA,Jonathan Frakes,Action,Star Trek: Insurrection,PG,103,6.4,Patrick Stewart,Gene Roddenberry,1998
USA,John Landis,Action,Blues Brothers 2000,PG-13,123,4.8,Dan Aykroyd,Dan Aykroyd,1998
USA,John Fortenberry,Comedy,A Night at the Roxbury,PG-13,82,6.2,Chris Kattan,Steve Koren,1998
USA,Chris Columbus,Comedy,Stepmom,PG-13,124,6.7,Julia Roberts,Gigi Levangie,1998
USA,Richard Donner,Action,Lethal Weapon 4,R,127,6.6,Mel Gibson,Shane Black,1998
USA,Tom Shadyac,Biography,Patch Adams,PG-13,115,6.7,Robin Williams,Patch Adams,1998
USA,Jeremiah S. Chechik,Action,The Avengers,PG-13,89,3.7,Ralph Fiennes,Sydney Newman,1998
USA,Betty Thomas,Comedy,Doctor Dolittle,PG-13,85,5.3,Eddie Murphy,Hugh Lofting,1998
USA,Eric Darnell,Animation,Antz,PG,83,6.6,Woody Allen,Todd Alcott,1998
Germany,Tom Tykwer,Crime,Run Lola Run,R,81,7.7,Franka Potente,Tom Tykwer,1998
USA,David Zucker,Comedy,BASEketball,R,103,6.6,Trey Parker,David Zucker,1998
USA,Brian De Palma,Crime,Snake Eyes,R,98,6,Nicolas Cage,Brian De Palma,1998
Germany,F. Gary Gray,Action,El mediador,R,140,7.3,Samuel L. Jackson,James DeMonaco,1998
USA,Danny Cannon,Horror,I Still Know What You Did Last Summer,R,100,4.6,Jennifer Love Hewitt,Lois Duncan,1998
USA,Rob Bowman,Drama,The X Files,PG-13,121,7,David Duchovny,Chris Carter,1998
USA,Bryan Singer,Crime,Apt Pupil,R,111,6.7,Ian McKellen,Stephen King,1998
USA,Todd Solondz,Comedy,Happiness,UNRATED,134,7.8,Jane Adams,Todd Solondz,1998
Germany,Brad Silberling,Drama,Un ángel enamorado,PG-13,114,6.7,Nicolas Cage,Wim Wenders,1998
USA,Mark Christopher,Drama,54,R,93,5.8,Ryan Phillippe,Mark Christopher,1998
USA,Vincent Gallo,Comedy,Buffalo '66,R,110,7.5,Vincent Gallo,Vincent Gallo,1998
USA,Andrew Davis,Crime,A Perfect Murder,R,107,6.5,Michael Douglas,Frederick Knott,1998
UK,Peter Howitt,Comedy,Sliding Doors,PG-13,99,6.8,Gwyneth Paltrow,Peter Howitt,1998
USA,Barry Levinson,Drama,Sphere,PG-13,134,6,Dustin Hoffman,Michael Crichton,1998
USA,Edward Zwick,Action,The Siege,R,116,6.3,Denzel Washington,Lawrence Wright,1998
Canada,François Girard,Drama,The Red Violin,R,130,7.7,Carlo Cecchi,Don McKellar,1998
USA,Robert Redford,Drama,The Horse Whisperer,PG-13,170,6.6,Robert Redford,Nick Evans,1998
UK,Bille August,Crime,Les Misérables,PG-13,134,7.5,Liam Neeson,Victor Hugo,1998
USA,Marshall Herskovitz,Biography,Dangerous Beauty,R,111,7.3,Catherine McCormack,Margaret Rosenthal,1998
Italy,Giuseppe Tornatore,Drama,The Legend of 1900,R,165,8.1,Tim Roth,Alessandro Baricco,1998
USA,Antoine Fuqua,Action,The Replacement Killers,R,87,6.1,Yun-Fat Chow,Ken Sanzel,1998
USA,Igor Kovalyov,Animation,The Rugrats Movie,G,79,5.9,Elizabeth Daily,David N. Weiss,1998
USA,Warren Beatty,Comedy,Bulworth,R,108,6.8,Warren Beatty,Warren Beatty,1998
Denmark,Thomas Vinterberg,Drama,The Celebration,R,105,8.1,Ulrich Thomsen,Thomas Vinterberg,1998
USA,Peter Berg,Comedy,Very Bad Things,R,100,6.3,Christian Slater,Peter Berg,1998
USA,Troy Miller,Comedy,Jack Frost,PG,101,5.3,Michael Keaton,Mark Steven Johnson,1998
Sweden,Lukas Moodysson,Comedy,Show Me Love,UNRATED,89,7.6,Alexandra Dahlström,Lukas Moodysson,1998
USA,Ice Cube,Comedy,The Players Club,R,104,5.7,LisaRaye McCoy,Ice Cube,1998
USA,Spike Lee,Drama,He Got Game,R,136,6.9,Denzel Washington,Spike Lee,1998
France,Daisy von Scherler Mayer,Comedy,Madeline,PG,88,5.9,Frances McDormand,Ludwig Bemelmans,1998
USA,James Merendino,Comedy,SLC Punk!,R,97,7.5,Matthew Lillard,James Merendino,1998
Canada,Bob Saget,Comedy,Dirty Work,PG-13,82,6.4,Norm MacDonald,Frank Sebastiano,1998
USA,Stephen Sommers,Action,Deep Rising,R,106,6,Treat Williams,Stephen Sommers,1998
France,Gaspar Noé,Crime,I Stand Alone,NOT RATED,93,7.5,Philippe Nahon,Gaspar Noé,1998
USA,Peter Medak,Action,Species II,R,93,4.3,Natasha Henstridge,Dennis Feldman,1998
UK,Sam Raimi,Crime,A Simple Plan,R,121,7.5,Bill Paxton,Scott B. Smith,1998
Denmark,Lars von Trier,Comedy,Los idiotas,R,117,6.9,Bodil Jørgensen,Lars von Trier,1998
USA,Carl Franklin,Drama,One True Thing,R,127,7,Meryl Streep,Anna Quindlen,1998
USA,Kirk Wong,Action,The Big Hit,R,91,6.1,Mark Wahlberg,Ben Ramsey,1998
USA,Frederik Du Chau,Animation,The Magic Sword: Quest for Camelot,G,86,6.2,Jessalyn Gilsig,Vera Chapman,1998
USA,Mark Steven Johnson,Comedy,Simon Birch,PG,114,6.9,Ian Michael Smith,Mark Steven Johnson,1998
USA,Ron Underwood,Action,Mighty Joe Young,PG,114,5.6,Bill Paxton,Merian C. Cooper,1998
USA,Richard Linklater,Action,The Newton Boys,PG-13,122,6,Matthew McConaughey,Claude Stanush,1998
Canada,Chris Eyre,Comedy,Smoke Signals,PG-13,89,7.2,Adam Beach,Sherman Alexie,1998
France,Gérard Pirès,Action,Taxi,NOT RATED,86,6.9,Samy Naceri,Luc Besson,1998
Jamaica,Hype Williams,Crime,Belly,R,96,6,Nas,Anthony Bodden,1998
USA,Woody Allen,Comedy,Celebrity,R,113,6.3,Kenneth Branagh,Woody Allen,1998
USA,Don Roos,Comedy,The Opposite of Sex,R,105,6.5,Christina Ricci,Don Roos,1998
USA,Skip Woods,Action,Thursday,R,83,7.2,Thomas Jane,Skip Woods,1998
USA,Larry David,Comedy,Sour Grapes,R,91,5.7,Steven Weber,Larry David,1998
USA,Steven Zaillian,Drama,A Civil Action,PG-13,115,6.5,John Travolta,Jonathan Harr,1998
USA,Joe Chappelle,Horror,Phantoms,R,96,5.4,Peter O'Toole,Dean R. Koontz,1998
Japan,Kunihiko Yuyama,Animation,Pokémon: The First Movie - Mewtwo Strikes Back,G,96,6,Veronica Taylor,Satoshi Tajiri,1998
USA,Nicholas Hytner,Comedy,The Object of My Affection,R,111,6,Jennifer Aniston,Stephen McCauley,1998
Federal Republic of Yugoslavia,Emir Kusturica,Comedy,"Black Cat, White Cat",R,127,8.1,Bajram Severdzan,Gordan Mihic,1998
USA,Mikael Salomon,Action,Hard Rain,R,97,5.8,Morgan Freeman,Graham Yost,1998
USA,Bill Condon,Biography,Gods and Monsters,R,105,7.5,Ian McKellen,Christopher Bram,1998
USA,Howard Deutch,Adventure,The Odd Couple II,PG-13,97,6.4,Jack Lemmon,Neil Simon,1998
USA,Tamara Jenkins,Comedy,Slums of Beverly Hills,R,91,6.6,Natasha Lyonne,Tamara Jenkins,1998
USA,John Waters,Comedy,Pecker,R,87,6.4,Edward Furlong,John Waters,1998
UK,Willard Carroll,Comedy,Playing by Heart,R,121,7.2,Gillian Anderson,Willard Carroll,1998
USA,Kevin Rodney Sullivan,Comedy,How Stella Got Her Groove Back,R,124,5.6,Angela Bassett,Terry McMillan,1998
USA,Jonathan Darby,Drama,Hush,PG-13,96,5.3,Jessica Lange,Jonathan Darby,1998
USA,Jonathan Demme,Drama,Beloved,R,172,5.9,Oprah Winfrey,Toni Morrison,1998
UK,Kirk Jones,Comedy,Waking Ned Devine,PG,91,7.3,Ian Bannen,Kirk Jones,1998
USA,Peter Chelsom,Comedy,The Mighty,PG-13,100,7.3,Kieran Culkin,Rodman Philbrick,1998
France,Mike Nichols,Comedy,Escándalo,R,143,6.7,John Travolta,Joe Klein,1998
USA,Barbet Schroeder,Action,Desperate Measures,R,100,6.1,Michael Keaton,David Klass,1998
Italy,Sarah Kernochan,Comedy,All I Wanna Do,PG-13,97,6.7,Kirsten Dunst,Sarah Kernochan,1998
France,Francis Veber,Comedy,The Dinner Game,PG-13,80,7.7,Thierry Lhermitte,Francis Veber,1998
USA,Christopher Guest,Adventure,Almost Heroes,PG-13,90,5.8,Chris Farley,Mark Nutter,1998
USA,Kevin Hooks,Action,Black Dog,PG-13,89,5.3,Patrick Swayze,William Mickelberry,1998
USA,Jim Abrahams,Comedy,Mafia!,PG-13,87,5.5,Jay Mohr,Jim Abrahams,1998
Australia,George Miller,Adventure,Babe el puerquito va a la ciudad,G,97,5.8,Magda Szubanski,George Miller,1998
USA,John Warren,Comedy,Major League: Back to the Minors,PG-13,100,4.5,Scott Bakula,David S. Ward,1998
USA,Lisa Cholodenko,Drama,High Art,R,101,6.7,Radha Mitchell,Lisa Cholodenko,1998
USA,Whit Stillman,Comedy,The Last Days of Disco,R,113,6.6,Chloë Sevigny,Whit Stillman,1998
USA,Alan Cohn,Comedy,Dead Man on Campus,R,96,6.1,Tom Everett Scott,Anthony Abrams,1998
UK,Des McAnuff,Comedy,Cousin Bette,R,108,6.2,Jessica Lange,Honoré de Balzac,1998
USA,Joseph Ruben,Drama,Return to Paradise,R,111,6.9,Vince Vaughn,Pierre Jolivet,1998
India,Karan Johar,Comedy,Kuch Kuch Hota Hai,Not specified,177,7.8,Shah Rukh Khan,Karan Johar,1998
USA,Robert Altman,Thriller,The Gingerbread Man,R,114,5.7,Kenneth Branagh,John Grisham,1998
USA,Robert Benton,Crime,Twilight,R,94,6.2,Paul Newman,Robert Benton,1998
USA,Robert Towne,Biography,Without Limits,PG-13,117,7.2,Billy Crudup,Robert Towne,1998
USA,Larry Clark,Crime,Another Day in Paradise,R,101,6.5,James Woods,Eddie Little,1998
UK,Simon Shore,Comedy,Get Real,R,108,7.7,Ben Silverstone,Patrick Wilde,1998
USA,John Pieplow,Horror,Strangeland,R,85,5,Kevin Gage,Dee Snider,1998
Germany,Pat Proft,Action,Acusado sin razón,PG-13,87,6.1,Leslie Nielsen,Pat Proft,1998
USA,Penelope Spheeris,Comedy,Senseless,R,93,6,Marlon Wayans,Greg Erb,1998
Aruba,Hark Tsui,Action,Knock Off,R,91,4.8,Jean-Claude Van Damme,Steven E. de Souza,1998
USA,John Roberts,Adventure,Paulie,PG,91,6.5,Gena Rowlands,Laurie Craig,1998
USA,Randa Haines,Drama,Dance with Me,PG,126,5.8,Vanessa Williams,Daryl Matthews,1998
USA,Anthony Drazan,Comedy,Hurlyburly,R,122,5.8,Sean Penn,David Rabe,1998
USA,Carl Schenkel,Action,Tarzan and the Lost City,PG,100,3.9,Casper Van Dien,Edgar Rice Burroughs,1998
UK,Paul McGuigan,Comedy,The Acid House,UNRATED,111,6.3,Stephen McCole,Irvine Welsh,1998
UK,Gillies MacKinnon,Adventure,Hideous Kinky,R,98,6.1,Kate Winslet,Esther Freud,1998
USA,M. Night Shyamalan,Comedy,Wide Awake,PG,88,6.1,Joseph Cross,M. Night Shyamalan,1998
USA,Sean McNamara,Action,3 Ninjas: High Noon at Mega Mountain,PG,93,2.8,Loni Anderson,Sean McNamara,1998
UK,Mark Herman,Comedy,Little Voice,R,97,7,Brenda Blethyn,Jim Cartwright,1998
Canada,Steve Gomer,Adventure,Barney's Great Adventure,G,76,2.9,George Hearn,Stephen White,1998
Brazil,Walter Salles,Drama,Central Station,R,113,8,Fernanda Montenegro,Marcos Bernstein,1998
UK,Brian Gibson,Comedy,Still Crazy,R,95,7.1,Stephen Rea,Dick Clement,1998
UK,John Maybury,Biography,Love Is the Devil: Study for a Portrait of Francis Bacon,UNRATED,87,6.4,Derek Jacobi,John Maybury,1998
USA,Stephen Gyllenhaal,Comedy,Homegrown,R,102,5.8,Billy Bob Thornton,Jonah Raskin,1998
Germany,Volker Schlöndorff,Crime,El secreto,R,114,6,Woody Harrelson,James Hadley Chase,1998
USA,Stephen Herek,Comedy,Holy Man,PG,114,4.9,Eddie Murphy,Tom Schulman,1998
France,Theodoros Angelopoulos,Drama,Eternity and a Day,UNRATED,137,7.9,Bruno Ganz,Theodoros Angelopoulos,1998
USA,Jake Kasdan,Comedy,Zero Effect,R,116,7,Bill Pullman,Jake Kasdan,1998
UK,John Boorman,Biography,The General,R,124,7.3,Brendan Gleeson,John Boorman,1998
USA,Alex Zamm,Comedy,Chairman of the Board,PG-13,100,2.3,Scott 'Carrot Top' Thompson,Al Septien,1998
USA,Dean Semler,Thriller,Firestorm,R,89,4.6,Howie Long,Chris Soth,1998
Spain,Julio Medem,Drama,Lovers of the Arctic Circle,R,112,7.8,Najwa Nimri,Julio Medem,1998
USA,Michael Lehmann,Comedy,My Giant,PG,103,4.9,Billy Crystal,Billy Crystal,1998
UK,Anand Tucker,Biography,Hilary and Jackie,R,121,7.4,Emily Watson,Hilary du Pré,1998
USA,Abel Ferrara,Drama,New Rose Hotel,R,93,4.9,Christopher Walken,William Gibson,1998
Australia,Ana Kokkinos,Drama,Head On,NOT RATED,104,6.4,Alex Dimitriades,Andrew Bovell,1998
USA,Arlene Sanford,Comedy,I'll Be Home for Christmas,PG,86,5.4,Jonathan Taylor Thomas,Tom Nursall,1998
USA,Tony Cinciripini,Drama,Hell's Kitchen,R,95,4.9,Rosanna Arquette,Tony Cinciripini,1998
USA,Doug Ellin,Comedy,Kissing a Fool,R,100,5.6,David Schwimmer,James Frey,1998
Ireland,Mike Hodges,Crime,La jugada,UNRATED,94,7.2,Clive Owen,Paul Mayersberg,1998
UK,Michael Winterbottom,Crime,I Want You,R,87,6.3,Rachel Weisz,Eoin McNamee,1998
USA,David Moreton,Comedy,Edge of Seventeen,NOT RATED,99,6.8,Chris Stafford,Todd Stephens,1998
USA,Richard Martin,Comedy,Air Bud: Golden Receiver,G,90,4.5,Kevin Zegers,Kevin DiCicco,1998
USA,David Veloz,Biography,Permanent Midnight,R,88,6.3,Ben Stiller,Jerry Stahl,1998
USA,Gregory Nava,Biography,Why Do Fools Fall in Love,R,116,6.3,Halle Berry,Tina Andrews,1998
USA,Neil LaBute,Comedy,Your Friends & Neighbors,R,100,6.4,Amy Brenneman,Neil LaBute,1998
USA,David Dobkin,Comedy,Clay Pigeons,R,104,6.6,Joaquin Phoenix,Matthew L. Healy,1998
USA,Stanley Tucci,Comedy,The Impostors,R,101,6.5,Oliver Platt,Stanley Tucci,1998
USA,Lesli Linka Glatter,Drama,The Proposition,R,110,6.3,Kenneth Branagh,Rick Ramage,1998
Japan,Hirokazu Koreeda,Drama,After Life,Not specified,100,7.7,Arata Iura,Hirokazu Koreeda,1998
USA,Robert Meyer Burnett,Comedy,Free Enterprise,R,113,7,Rafer Weigel,Mark A. Altman,1998
USA,Roland Joffé,Comedy,Goodbye Lover,R,102,5.7,Patricia Arquette,Ron Peer,1998
UK,Michael Radford,Crime,B. Monkey,R,92,6,Asia Argento,Andrew Davies,1998
UK,David Leland,Drama,The Land Girls,R,111,6.3,Catherine McCormack,Angela Huth,1998
USA,John Hamburg,Comedy,Safe Men,R,88,6,Sam Rockwell,John Hamburg,1998
USA,Todd Holland,Comedy,Krippendorf's Tribe,PG-13,94,4.9,Richard Dreyfuss,Frank Parkin,1998
USA,Dean Parisot,Comedy,Home Fries,PG-13,91,5,Drew Barrymore,Vince Gilligan,1998
USA,Steve Boyum,Comedy,Meet the Deedles,PG,93,3.9,Paul Walker,Jim Herzfeld,1998
USA,Daisy von Scherler Mayer,Comedy,Woo,R,84,3.9,Jada Pinkett Smith,David C. Johnson,1998
Spain,Maria Ripoll,Comedy,Twice Upon a Yesterday,R,91,6.4,Lena Headey,Rafa Russo,1998
USA,Lance Mungia,Action,Six-String Samurai,PG-13,91,6.7,Jeffrey Falcon,Jeffrey Falcon,1998
USA,Millicent Shelton,Comedy,Ride,R,90,4.5,Melissa De Sousa,Millicent Shelton,1998
USA,William R. Kowalchuk Jr.,Animation,Rudolph the Red-Nosed Reindeer,G,100,5.8,John Goodman,Robert May,1998
Hong Kong,Joan Chen,Drama,Xiu Xiu: The Sent-Down Girl,R,99,7.5,Xiaolu Li,Joan Chen,1998
UK,Stephen Frears,Drama,The Hi-Lo Country,R,114,6.1,Billy Crudup,Max Evans,1998
UK,Po-Chih Leong,Crime,Immortality,R,98,6.3,Jude Law,Paul Hoffman,1998
UK,Ken Loach,Drama,My Name Is Joe,R,105,7.5,Peter Mullan,Paul Laverty,1998
USA,Neil Abramson,Comedy,Ringmaster,R,90,3.2,Jerry Springer,Jon Bernstein,1998
USA,Barnet Kellman,Comedy,Slappy and the Stinkers,PG,78,5,BD Wong,Robert Wolterstorff,1998
France,Radu Mihaileanu,Comedy,Train of Life,R,103,7.7,Lionel Abelanski,Radu Mihaileanu,1998
USA,Predrag Antonijevic,Drama,Savior,R,103,7.3,Dennis Quaid,Robert Orr,1998
France,Ziad Doueiri,Comedy,West Beirut,PG-13,105,7.8,Rami Doueiri,Ziad Doueiri,1998
Ireland,Pat O'Connor,Drama,Dancing at Lughnasa,PG,95,6.3,Meryl Streep,Brian Friel,1998
India,Deepa Mehta,Drama,Earth,UNRATED,110,7.8,Aamir Khan,Deepa Mehta,1998
USA,David Fincher,Drama,Fight Club,R,139,8.8,Brad Pitt,Chuck Palahniuk,1999
USA,Sam Mendes,Drama,American Beauty,R,122,8.4,Kevin Spacey,Alan Ball,1999
USA,Lana Wachowski,Action,The Matrix,R,136,8.7,Keanu Reeves,Lilly Wachowski,1999
USA,Frank Darabont,Crime,The Green Mile,R,189,8.5,Tom Hanks,Stephen King,1999
USA,Paul Weitz,Comedy,American Pie,R,95,7,Jason Biggs,Adam Herz,1999
UK,Stanley Kubrick,Drama,Eyes Wide Shut,R,159,7.3,Tom Cruise,Stanley Kubrick,1999
USA,Stephen Sommers,Action,The Mummy,PG-13,124,7,Brendan Fraser,Stephen Sommers,1999
USA,M. Night Shyamalan,Drama,The Sixth Sense,PG-13,107,8.1,Bruce Willis,M. Night Shyamalan,1999
USA,Gil Junger,Comedy,10 Things I Hate About You,PG-13,97,7.2,Heath Ledger,Karen McCullah,1999
USA,Tim Burton,Fantasy,Sleepy Hollow,R,105,7.4,Johnny Depp,Washington Irving,1999
USA,George Lucas,Action,Star Wars: Episode I - The Phantom Menace,PG,136,6.5,Ewan McGregor,George Lucas,1999
USA,Renny Harlin,Action,Deep Blue Sea,R,105,5.8,Thomas Jane,Duncan Kennedy,1999
USA,Mike Judge,Comedy,Enredos de oficina,R,89,7.8,Ron Livingston,Mike Judge,1999
USA,Sofia Coppola,Drama,The Virgin Suicides,R,97,7.2,Kirsten Dunst,Jeffrey Eugenides,1999
USA,Roger Kumble,Drama,Cruel Intentions,R,97,6.8,Sarah Michelle Gellar,Choderlos de Laclos,1999
USA,Dean Parisot,Adventure,Galaxy Quest,PG,102,7.3,Tim Allen,David Howard,1999
USA,Paul Thomas Anderson,Drama,Magnolia,R,188,8,Tom Cruise,Paul Thomas Anderson,1999
USA,Jay Roach,Action,Austin Powers: The Spy Who Shagged Me,PG-13,95,6.6,Mike Myers,Mike Myers,1999
USA,Raja Gosnell,Comedy,Never Been Kissed,PG-13,107,6,Drew Barrymore,Abby Kohn,1999
USA,Troy Duffy,Action,The Boondock Saints,R,108,7.9,Willem Dafoe,Troy Duffy,1999
USA,James Mangold,Biography,"Girl, Interrupted",R,127,7.4,Winona Ryder,Susanna Kaysen,1999
USA,John Lasseter,Animation,Toy Story 2,G,92,7.9,Tom Hanks,John Lasseter,1999
USA,Anthony Minghella,Crime,The Talented Mr. Ripley,R,139,7.3,Matt Damon,Patricia Highsmith,1999
USA,Barry Sonnenfeld,Action,Wild Wild West,PG-13,106,4.8,Will Smith,Jim Thomas,1999
UK,Roger Michell,Comedy,Notting Hill,PG-13,124,7.1,Hugh Grant,Richard Curtis,1999
USA,Daniel Myrick,Horror,The Blair Witch Project,R,81,6.4,Heather Donahue,Daniel Myrick,1999
USA,Spike Jonze,Comedy,Being John Malkovich,R,112,7.8,John Cusack,Charlie Kaufman,1999
USA,Dennis Dugan,Comedy,Big Daddy,PG-13,93,6.4,Adam Sandler,Steve Franks,1999
USA,Robert Iscove,Comedy,She's All That,PG-13,95,5.8,Freddie Prinze Jr.,R. Lee Fleming Jr.,1999
UK,Michael Apted,Action,The World Is Not Enough,PG-13,128,6.4,Pierce Brosnan,Neal Purvis,1999
USA,Peter Hyams,Action,End of Days,R,121,5.7,Arnold Schwarzenegger,Andrew W. Marlowe,1999
USA,Kevin Smith,Adventure,Dogma,R,130,7.4,Ben Affleck,Kevin Smith,1999
USA,Chris Buck,Animation,Tarzan,G,88,7.2,Tony Goldwyn,Tab Murphy,1999
USA,Brian Robbins,Comedy,Varsity Blues,R,106,6.4,James Van Der Beek,W. Peter Iliff,1999
UK,Milos Forman,Biography,Man on the Moon,R,118,7.4,Jim Carrey,Scott Alexander,1999
USA,Jon Amiel,Action,Entrapment,PG-13,113,6.3,Sean Connery,Ronald Bass,1999
USA,Brad Bird,Animation,The Iron Giant,PG,86,8,Eli Marienthal,Tim McCanlies,1999
USA,Mike Mitchell,Comedy,Deuce Bigalow: Male Gigolo,R,88,5.7,Rob Schneider,Harris Goldberg,1999
USA,John McTiernan,Crime,The Thomas Crown Affair,R,113,6.8,Pierce Brosnan,Alan Trustman,1999
Czech Republic,Antonia Bird,Fantasy,Voraz,R,101,7,Guy Pearce,Ted Griffin,1999
USA,Ted Demme,Comedy,Life,R,108,6.7,Eddie Murphy,Robert Ramsey,1999
USA,Joe Johnston,Biography,October Sky,PG,108,7.8,Jake Gyllenhaal,Homer H. Hickam Jr.,1999
USA,Michael Mann,Biography,The Insider,R,157,7.9,Russell Crowe,Marie Brenner,1999
USA,David O. Russell,Action,Three Kings,R,114,7.1,George Clooney,John Ridley,1999
Spain,Roman Polanski,Mystery,La última puerta,R,133,6.7,Johnny Depp,Arturo Pérez-Reverte,1999
USA,Oliver Stone,Drama,Any Given Sunday,R,162,6.8,Al Pacino,Daniel Pyne,1999
USA,Chris Columbus,Comedy,Bicentennial Man,PG,132,6.8,Robin Williams,Isaac Asimov,1999
USA,Frank Oz,Comedy,Bowfinger,PG-13,97,6.4,Steve Martin,Steve Martin,1999
